source,target,length,voltage_kV,capacity_MW,reactance
4115,4187,56.96680978101195,230,6099.902539592167,4.307509246201282e-05
4115,4211,42.46770732575517,138,1835.0572341291168,8.919913321939753e-05
4174,4207,59.50025355695217,230,6409.173548885126,4.4990739929642474e-05
4174,4317,114.45695950563251,230,7208.664795248567,8.654590510822876e-05
4175,4176,30.4709722283553,138,2010.857111197121,6.400120190790863e-05
4175,4280,29.814504616318885,138,1506.5503234619032,6.262235794227869e-05
4179,4177,28.063476291787154,138,2028.575122321024,5.8944499667689884e-05
4179,4178,26.793988890085036,138,2159.232069681832,5.627806950238403e-05
4181,4210,66.33719011818108,230,7370.832147386829,5.0160446214125586e-05
4181,4295,34.67928813487524,138,1980.7567342142893,7.284034474874027e-05
4181,4296,25.581316124462777,138,2135.751709788205,5.37309727461936e-05
4181,4297,32.9991189621814,138,2949.9577411867062,6.931131897118546e-05
4181,4298,25.461405414312882,138,1975.0146361959282,5.347911240141332e-05
4182,4180,41.88828627295464,138,2130.9475114817046,8.79821177755821e-05
4182,4183,26.469685725467155,138,1923.2093997739923,5.5596903435133704e-05
4182,4226,29.136066993213078,138,2281.2352175094866,6.119736818570274e-05
4180,4187,43.79681094393633,138,2200.5197670417792,9.199078123070013e-05
4180,4196,32.43639476731346,138,2221.0163963542373,6.812937359234082e-05
4180,4290,21.968643677796788,138,2566.2775024518783,4.614291887796006e-05
4184,4185,26.792180972300482,138,2077.8892663486313,5.6274272153540186e-05
4186,4300,25.160718341386847,138,2140.186554110415,5.2847549551327124e-05
4186,4317,31.285396314181423,138,1970.928762820447,6.571181750510695e-05
4187,4188,66.61473496314836,230,6410.524354882905,5.037030999103846e-05
4187,4196,57.02145674426513,230,5832.926188841401,4.311641341721371e-05
4187,4203,52.897959174971945,230,4286.612665897602,3.999845684307898e-05
4187,4211,81.33734765993788,230,6262.321883822908,6.150272034777912e-05
4187,4218,67.70086303105153,230,4344.622992745072,5.1191578851456735e-05
4188,4284,41.585793754503484,138,1724.4022395332113,8.73467627693835e-05
4189,4214,25.929454035280028,138,1414.8528997313197,5.44622012923336e-05
4193,4190,23.510661332871926,138,1869.9915461396272,4.93817713355848e-05
4193,4191,24.0563202015811,138,2977.1148923318187,5.0527872719136954e-05
4193,4192,29.976575152557054,138,1668.0908506862197,6.296277074681171e-05
4193,4234,29.692112045353053,138,2444.399895910561,6.236528469933429e-05
4194,4218,93.18312085223212,230,6294.293091393032,7.045982673136645e-05
4196,4195,54.85778247647368,230,4051.7237622068287,4.148036482153019e-05
4195,4254,29.241027019687568,138,1954.1554855343088,6.141782612830827e-05
4195,4257,37.47093553232157,138,2399.4986217999754,7.870391836236414e-05
4195,4266,27.305545221236653,138,1459.213148664123,5.735254194756701e-05
4199,4197,21.642207755552622,138,1640.8706570172567,4.5457273168562533e-05
4199,4198,22.763827667068647,138,2151.598088685245,4.781312259413704e-05
4199,4202,96.58876952998732,230,7991.763654875329,7.303498641208872e-05
4199,4206,179.0315593710925,345,11606.243684050934,6.016603549543121e-05
4199,4227,95.04961262627535,230,4835.867546299918,7.187116266637077e-05
4201,4221,28.753375332710103,138,2159.5680666234903,6.0393562975656594e-05
4202,4304,23.414552536841306,138,2158.794347239947,4.917990450922349e-05
4203,4235,24.74746173170088,138,2820.4682145883044,5.19795457502644e-05
4203,4236,27.76363142513782,138,2889.579917141201,5.8314705786888925e-05
4203,4256,32.75347045806444,138,2303.6688778847692,6.879535908016055e-05
4203,4261,33.83191918599507,138,2983.7077143896386,7.106053179163005e-05
4203,4262,22.013349892322154,138,2423.1220874231058,4.6236819769632746e-05
4204,4286,29.01849895004905,138,2780.9421860367265,6.095042837649453e-05
4204,4287,27.12964363132144,138,2457.2756519174004,5.698307841067305e-05
4206,4207,181.36967949640092,345,11187.797245823402,6.0951793151489494e-05
4206,4217,53.39340916212968,230,5182.365671463402,4.037308821333057e-05
4207,4213,116.7756922226077,230,5801.908957498064,8.829920016832341e-05
4209,4308,36.178426495060556,138,2509.4958206209067,7.598913357500641e-05
4209,4309,25.419508352668846,138,2867.415553814442,5.339111185185643e-05
4209,4310,22.438416879711006,138,2379.615215084661,4.712963007710776e-05
4209,4311,27.65276097213621,138,1907.0820766591953,5.808183358986812e-05
4209,4312,23.51077896983422,138,2657.5597913211845,4.938201842015169e-05
4210,4313,36.012898123133596,138,2184.736604052895,7.564145793558831e-05
4210,4314,37.696578518189156,138,2921.1481172143026,7.917785868134668e-05
4210,4315,30.79895881840976,138,1981.0471484714517,6.469010463854181e-05
4210,4316,29.617671356176864,138,1711.8470077353008,6.220892954458488e-05
4212,4305,28.435600683228053,138,2482.4897394502264,5.972610939556407e-05
4214,4264,52.098330155667206,230,6725.192442046964,3.939382242394496e-05
4215,4216,51.01585601957492,230,6690.043327125085,3.857531646092622e-05
4218,4205,19.545918075048295,138,1663.3809129932158,4.105422826097101e-05
4218,4219,183.72449498698262,345,12663.779134280645,6.174316151631426e-05
4218,4301,32.59776175836157,138,1792.0284027789066,6.846830867120682e-05
4221,4220,24.169327256214633,138,1935.7292257546346,5.076523263225085e-05
4221,4222,54.198261061993485,230,4117.409290702743,4.0981671880524374e-05
4221,4317,99.23711743630653,230,6708.204649466645,7.503751791025069e-05
4224,4270,24.805101658497613,138,2577.8280355901134,5.210061259923884e-05
4224,4271,24.020613962782026,138,2091.772673806372,5.0452875368162204e-05
4224,4272,35.07426412040742,138,2672.489322034504,7.366995194372489e-05
4224,4273,38.03493403291767,138,2586.153404241511,7.988854029178254e-05
4224,4274,22.427008177224582,138,1884.7499054222396,4.710566724894892e-05
4224,4275,41.82928403282203,138,2085.0550444330465,8.7858189524936e-05
4243,4237,28.149652365528432,138,2412.711449564797,5.912550381333424e-05
4246,4247,27.54125818011401,138,1505.5785278354806,5.784763322855285e-05
4246,4248,27.6797188642117,138,1923.867123478749,5.813845592146965e-05
4264,4255,36.26653234348302,138,2873.873974586429,7.617419101760769e-05
4264,4263,30.649008198693775,138,2955.714990562644,6.437514849547107e-05
4265,4250,22.12927632749203,138,2564.495057038373,4.6480311546927175e-05
4279,4276,24.7854677588804,138,1993.8686053309489,5.205937357462802e-05
4279,4277,25.676815389841472,138,2961.6490794833644,5.3931559314936924e-05
4279,4278,26.001689031234097,138,2874.142576383656,5.461392361107771e-05
4279,4291,47.47012068834246,138,1554.681316085003,9.970619762306755e-05
4284,4321,29.569759498218765,138,1533.9179510960355,6.210829552240866e-05
4284,4322,28.714920694135657,138,2958.120220034426,6.0312792888333665e-05
4291,4292,27.75874358634591,138,1735.0935492864905,5.830443937480763e-05
4291,4293,28.00298715210219,138,1432.849271594496,5.8817448334598175e-05
4291,4294,30.498879112755933,138,2316.593560487894,6.405981750211286e-05
4299,4318,30.906659432183858,138,2896.145914631645,6.491631890817866e-05
4299,4319,28.368326374654178,138,1855.482175999261,5.958480650000877e-05
4301,4302,26.256295881127265,138,2067.4656799210097,5.514869960329188e-05
4301,4303,24.762471994275923,138,1958.1783523639158,5.20110732919049e-05
4305,4307,26.14830720070421,138,2361.1985538491354,5.4921880278731796e-05
4331,4328,25.844051443107574,138,2275.72107723221,5.428282176666157e-05
4331,4329,22.113444673885493,138,2831.4239967404355,4.6447058756323237e-05
4331,4407,33.86529069641067,138,2099.6821467393106,7.113062528126584e-05
4328,4346,49.17142385874154,138,1906.0023689055345,0.0001032796132298709
4329,4377,37.47709656515026,138,2278.695511119244,7.871685899002365e-05
4335,4332,28.91029608963735,138,2334.2757981152768,6.072315918848425e-05
4335,4334,36.04330402425655,138,2504.745597143244,7.570532246220658e-05
4335,4347,25.125182972979868,138,2228.7445090519027,5.277291109636603e-05
4335,4381,30.21696073119884,138,1960.4622403809788,6.346767639403243e-05
4335,4398,27.54914420589535,138,2617.966554796757,5.78641970298159e-05
4335,4402,25.70693690940259,138,2378.618088553117,5.399482652678553e-05
4332,4336,26.76776193161088,138,2913.757922163747,5.622298242304323e-05
4332,4340,53.08288973812663,230,7388.196439214851,4.0138290917298024e-05
4332,4347,12.95926156187145,138,2953.9872856628717,2.7219621007921547e-05
4332,4381,25.43026146362046,138,2349.2527890798547,5.3413697676161436e-05
4332,4385,46.831975828842594,138,2840.1339308053,9.836583874993195e-05
4332,4391,77.45695512197541,230,6302.269551900616,5.85685861035731e-05
4332,4398,36.8011924207259,138,2818.7537950182414,7.729719054972883e-05
4332,4400,30.240730851370078,138,1934.7505189918195,6.351760313247233e-05
4332,4402,50.837150519415495,230,6110.186183270626,3.8440189428669566e-05
4332,4413,54.801702786333976,230,4324.346037221398,4.1437960518967094e-05
4336,4342,48.01323067798422,138,2751.925051897283,0.0001008469453433821
4336,4345,12.583254483964307,138,2051.072198773581,2.6429856088981948e-05
4336,4346,44.0192187105596,138,2016.9355008860691,9.245792629817182e-05
4336,4347,34.422276891646604,138,2294.262238815012,7.230051857098636e-05
4336,4361,31.924556456629393,138,2174.3103530657017,6.705430887760848e-05
4336,4373,43.780521702586164,138,2380.1813689076744,9.195656732322235e-05
4336,4381,42.40648173142998,138,1839.7435147909562,8.90705350376601e-05
4336,4395,47.02969140005163,138,2665.528137188793,9.878112035297549e-05
4340,4333,40.9449928602524,138,1950.6890580479849,8.600082516331106e-05
4340,4339,38.092089182722894,138,1538.522586555306,8.000858891561203e-05
4340,4357,32.84290840087842,138,1633.5836051853082,6.898321445259067e-05
4340,4395,26.753116118183183,138,2236.4071296256416,5.619222037005499e-05
4340,4400,25.85935499574766,138,1523.8503502949861,5.431496533448363e-05
4333,4355,25.851812378603075,138,1642.5317154005913,5.429912282840385e-05
4333,4357,52.42446597684932,230,7184.938999001126,3.964042795981045e-05
4333,4359,52.430018269370095,230,4614.071868267866,3.9644626290639015e-05
4333,4383,21.791607037595664,138,2469.987220388768,4.577107128249457e-05
4333,4391,16.02943092416283,138,2155.8818719540745,3.366820189910277e-05
4333,4395,30.54682003859834,138,2636.9023031916026,6.416051257844643e-05
4341,4374,43.43385606093499,138,1559.6352814012696,9.122843112987815e-05
4341,4376,44.00519151343151,138,1920.2249098495931,9.242846358628758e-05
4342,4327,47.194224803433045,138,2237.415331175075,9.912670616138006e-05
4342,4338,39.015284200118195,138,2478.6591432010136,8.194766687695483e-05
4342,4345,37.85506852920102,138,1607.7700094760116,7.95107509540034e-05
4342,4365,39.3543787360353,138,1909.231690974683,8.265990072681224e-05
4342,4368,13.174958995218827,138,2482.297920788314,2.7672671697582075e-05
4342,4375,28.515204885709586,138,2571.0402956692524,5.989330998888802e-05
4342,4404,40.46022907073654,138,2681.6679283948433,8.498262774781881e-05
4342,4411,24.245035177841995,138,2619.3567925024786,5.092424948086956e-05
4327,4375,29.735469863531524,138,2091.4558913094465,6.24563534205661e-05
4327,4387,37.556723323533305,138,1568.4759511077627,7.888410695974229e-05
4327,4392,46.26450120047134,138,2922.094904764142,9.717391556494714e-05
4327,4410,20.348476272611002,138,1748.6277679163038,4.273992075742702e-05
4345,4343,43.46800817353036,138,1824.0636193657622,9.130016419561091e-05
4345,4346,56.19068654583344,230,4260.600058261965,4.248823179269069e-05
4345,4347,41.82051712383527,138,2074.8236132304573,8.783977551740237e-05
4345,4361,24.504756495262278,138,1792.0332396794004,5.1469767895951014e-05
4345,4365,32.775124110434476,138,1630.5478216583467,6.88408403915868e-05
4345,4368,46.577305331833045,138,2719.1331846254106,9.783092907337333e-05
4345,4373,40.39400016559395,138,2254.837201556672,8.484352061666447e-05
4345,4381,46.89578347293623,138,1879.8268913062998,9.849986026661674e-05
4345,4395,46.498910419988206,138,1439.4805576988813,9.766626847298509e-05
4345,4406,35.56252013955108,138,1888.1998244676458,7.469548443509995e-05
4345,4409,44.49086870478592,138,2102.789679023388,9.344857951015735e-05
4345,4419,18.44930494482915,138,1917.96511941306,3.87509030557218e-05
4343,4361,22.108935520806877,138,1742.610578921991,4.643758773536416e-05
4343,4373,27.366477945926775,138,2481.1214542961125,5.74805249861936e-05
4343,4399,31.5848191757511,138,2126.9443968678415,6.634072500682861e-05
4346,4357,32.260494830298,138,1647.9574040619136,6.775991352719596e-05
4346,4360,24.27683843663534,138,1591.8449468476815,5.0991049016247306e-05
4346,4377,46.87775832164551,138,2602.2866237943144,9.846200025550411e-05
4346,4381,62.96611005396002,230,4285.277910719182,4.761142537161439e-05
4346,4407,37.92776898811732,138,2700.6344824849875,7.966345093072321e-05
4346,4417,33.9100172305074,138,1760.4677024423825,7.122456885214744e-05
4346,4418,31.679826641389706,138,2629.074643943088,6.654027859985235e-05
4347,4381,12.667701147741829,138,2768.240848066139,2.6607227783536714e-05
4347,4398,24.308482822399675,138,1667.0621162746602,5.105751485486174e-05
4347,4402,41.75530115730131,138,1545.8089277498016,8.770279596156545e-05
4351,4350,33.11577816969428,138,2496.3234378107386,6.955634986283193e-05
4351,4359,45.68863766597778,138,2646.8650253707715,9.596437232929591e-05
4351,4416,23.33282312920138,138,2601.0879457056326,4.9008240136948916e-05
4352,4344,30.441382340087614,138,2731.3202408591205,6.393905133393744e-05
4352,4363,86.9527762263323,230,6514.470264145168,6.574879109741573e-05
4352,4374,27.89435822334849,138,1890.604635354523,5.858928423303611e-05
4352,4376,19.214061592305512,138,2977.5508765779296,4.035719721131173e-05
4352,4381,64.07312296744851,230,5518.608034749127,4.844848617576448e-05
4352,4384,15.28892070965106,138,2817.2463598519926,3.211283492890372e-05
4352,4392,20.01829959001505,138,2064.993040351092,4.204641795844371e-05
4352,4398,52.57454097932371,230,5144.749551158657,3.975390622255101e-05
4352,4401,24.172490867266845,138,1500.386786772608,5.077187747798119e-05
4352,4408,23.309997741409184,138,2786.4829838635546,4.896029771352485e-05
4352,4413,35.26269003086415,138,2405.735701959674,7.406572155190957e-05
4344,4384,15.488455160983738,138,2152.7564040076554,3.2531936906078006e-05
4344,4385,23.65561286908438,138,2461.8023617925837,4.968622740828477e-05
4344,4401,14.85831576397903,138,1683.8798055722807,3.1208392698968765e-05
4344,4408,21.702508889289344,138,2801.7758694247177,4.558392961413431e-05
4344,4413,18.760577882660943,138,1597.6983911995173,3.940470044667284e-05
4355,4391,39.869454754862154,138,2018.1518142006457,8.374176592073547e-05
4355,4403,26.334884252438016,138,1883.1483830192865,5.531376654576353e-05
4357,4356,29.82241821408883,138,2598.29486010997,6.263897965572113e-05
4357,4377,22.419344965455736,138,1603.2981356973341,4.708957144603179e-05
4357,4407,26.684586855510812,138,2427.1700456276135,5.604828157007102e-05
4357,4417,38.724738178549174,138,2237.0336955268544,8.133740428176679e-05
4359,4358,15.787591343536345,138,2607.0201787705164,3.316024226745714e-05
4359,4364,24.113652133764358,138,2115.005306497349,5.0648292656509886e-05
4359,4371,26.493403472602246,138,2952.8349585950286,5.564672016929689e-05
4359,4372,47.259528784381466,138,1953.366189843368,9.926387058261178e-05
4359,4380,41.6328897883632,138,2640.3745923736983,8.744568323537744e-05
4359,4383,30.738760629317934,138,1729.7359004932594,6.456366441780704e-05
4359,4388,36.89836196602775,138,1470.012577489266,7.750128537287911e-05
4359,4416,29.886160577986598,138,1740.1367863553987,6.277286405794286e-05
4358,4364,33.08347302204669,138,2628.3442352140137,6.948849616056855e-05
4358,4416,16.3518864631608,138,2765.8360406727256,3.4345487215208564e-05
4360,4409,28.896081585061147,138,2743.8591426914772,6.069330305620909e-05
4361,4372,40.985261088825666,138,2212.709620202412,8.608540451339144e-05
4361,4373,18.63749695298448,138,2423.0003104801626,3.9146181375728795e-05
4361,4395,28.19720759350838,138,2728.583263247399,5.9225388770233945e-05
4361,4405,15.341765058043714,138,2498.0146941910875,3.222382914943019e-05
4361,4406,32.46956771440725,138,2595.849897867816,6.819905001975897e-05
4361,4418,34.14027040709117,138,1734.1752754566555,7.170819241144963e-05
4361,4419,26.01721145918582,138,1652.625163850787,5.464652690440205e-05
4362,4363,98.52999778654198,230,4850.676262665937,7.450283386506012e-05
4363,4369,38.15183670269375,138,2691.280647786514,8.013408255134163e-05
4363,4370,36.052813104799704,138,2748.760645848049,7.572529532619136e-05
4364,4371,26.590517643297158,138,1544.188345592821,5.585069868367393e-05
4364,4372,23.91523454290163,138,2127.8349327211677,5.023153653203451e-05
4364,4373,49.513346622918704,138,1750.5936052819188,0.00010399778748775194
4364,4383,24.529859544989574,138,1464.3994601894826,5.15224943183986e-05
4365,4368,52.48459956423407,230,7931.209820615843,3.968589759110327e-05
4365,4372,49.116150705955334,138,2764.2328194704223,0.00010316351755084086
4365,4373,35.56226373629783,138,2781.549711159606,7.469494588594376e-05
4365,4399,40.79417713265468,138,2142.5263695152553,8.568405194844503e-05
4367,4366,32.20070362276292,138,2355.9013977557156,6.763432813014687e-05
4367,4368,56.1800286104178,230,5508.798297574805,4.24801728623197e-05
4367,4374,43.23487300551953,138,2402.059657488812,9.08104873041788e-05
4367,4376,45.0806627218814,138,2662.188759008705,9.468738231859148e-05
4367,4392,22.78615536833973,138,1785.7227083960674,4.786001967725211e-05
4367,4404,43.02856854218801,138,2680.4902845614206,9.037716560005883e-05
4368,4375,18.36629083933122,138,2490.0523408268837,3.857654030525356e-05
4368,4404,30.329509550172155,138,2814.913260714095,6.370407382938911e-05
4368,4411,26.07672549574629,138,2932.2165948997454,5.477153013179225e-05
4369,4374,27.57157783885603,138,1706.291314973475,5.79113166117539e-05
4369,4392,39.170048662211045,138,2315.2062269017124,8.227273401010511e-05
4370,4374,23.166424710224582,138,2185.3678400186195,4.865873705151141e-05
4370,4392,41.51490222778539,138,1848.4101325949985,8.719786227218104e-05
4371,4372,47.12315307285058,138,2598.3439750400316,9.89774271641474e-05
4371,4380,30.626903419426416,138,2802.0064881458593,6.43287196375266e-05
4371,4397,33.739219289801426,138,2122.493394485264,7.086582501533591e-05
4371,4416,32.08277059941183,138,1587.7133846872655,6.738662171689106e-05
4372,4373,26.241491344984574,138,1466.9682944702743,5.511760416925977e-05
4372,4391,39.16301020057859,138,1771.1992341990585,8.225795043179709e-05
4372,4395,28.303329667094285,138,2055.9525212330173,5.944828747551835e-05
4373,4395,11.232930042500126,138,2141.532593931675,2.359363588006748e-05
4373,4396,48.762933824244,138,1696.7689326144184,0.0001024216211389288
4373,4405,16.809910601645424,138,1832.017144901211,3.530752069238694e-05
4373,4412,45.553988034849354,138,1757.958369673628,9.568155436851365e-05
4374,4376,13.440105467986283,138,1583.5828477302662,2.822958510394094e-05
4374,4384,40.30549410920639,138,2381.346718106497,8.465762257762316e-05
4374,4392,20.610645779617965,138,2683.988025328381,4.329058134765378e-05
4375,4381,33.92323659751807,138,2474.6522351092126,7.125233479839964e-05
4376,4384,28.404969184058253,138,2951.209041288894,5.96617710230167e-05
4376,4392,23.38372931066595,138,1956.078754110604,4.911516343345085e-05
4377,4353,29.150839135388715,138,2455.645387518761,6.122839557947639e-05
4353,4396,29.204193151210422,138,2615.965102456593,6.134046030499984e-05
4353,4412,28.741153937822506,138,1466.5303015631778,6.0367893169129396e-05
4380,4379,33.860651413274724,138,1628.3435563181333,7.112088093525462e-05
4380,4416,17.77868862036809,138,2596.1165853264033,3.734234114759103e-05
4381,4398,15.377442774817771,138,2270.897474885872,3.2298766592769943e-05
4381,4402,38.335545513943295,138,2303.0794731431224,8.051994436871098e-05
4381,4408,40.83259721253213,138,1802.165251450341,8.576474944871273e-05
4383,4391,35.51363881097653,138,2640.644744814001,7.459281413773689e-05
4383,4395,41.57180374167208,138,2706.6137838191444,8.731737815936163e-05
4383,4403,38.23434627562265,138,2030.0513035266858,8.030738558206815e-05
4384,4385,36.078264286423256,138,2726.577978135576,7.57787529645521e-05
4384,4386,42.15827572357557,138,1811.967974927428,8.854920336814865e-05
4384,4392,35.29152459716055,138,2540.9389742382655,7.412628564831033e-05
4384,4401,11.157521943213933,138,2588.757463900135,2.3435248778017082e-05
4384,4402,41.88391647670289,138,1725.6899144104814,8.797293945957338e-05
4384,4408,18.867547093422065,138,1818.9553510443084,3.962937847809717e-05
4384,4413,25.67465826219323,138,2016.7539298881193,5.3927028486018124e-05
4385,4413,14.107326129135561,138,2211.0895048279035,2.9631014763989833e-05
4386,4337,23.421441335750437,138,2316.1359407874947,4.919437373608577e-05
4386,4402,42.54240503695567,138,2079.0113736802773,8.935602822296927e-05
4386,4415,46.31881529260976,138,2522.9843181915912,9.728799683387893e-05
4337,4402,35.06281649917441,138,1544.6566119689999,7.364590737066668e-05
4391,4389,42.261690341549254,138,2091.4468688920456,8.87664153361673e-05
4391,4390,40.08393080827502,138,2137.176106555191,8.419225122511032e-05
4391,4395,19.781778761779833,138,1757.9958721664802,4.1549629829405235e-05
4391,4396,18.00745741316347,138,1841.3571581995616,3.782284690855591e-05
4392,4401,43.72224216409407,138,2602.3236933976787,9.183415703443408e-05
4392,4410,41.96985521414402,138,1443.3158073102936,8.815344510427225e-05
4395,4393,42.060823965159216,138,2828.055664032294,8.834451578483347e-05
4395,4396,37.64022853015769,138,2715.6447626537056,7.905950121856267e-05
4396,4394,42.8589509321097,138,2059.903853954517,9.002090092860679e-05
4397,4382,28.086670693586534,138,2379.100409640945,5.89932171677936e-05
4382,4399,37.26097442773227,138,2211.891468327696,7.826291625232571e-05
4398,4402,24.940570366188958,138,1741.399972633235,5.238515094767687e-05
4401,4330,32.65752958936121,138,2645.656500693726,6.85938449682025e-05
4401,4402,40.80750168207456,138,1528.2127647729653,8.571203881973232e-05
4401,4408,28.58696531561186,138,1628.8102424777148,6.0044035529535514e-05
4401,4413,31.593301266352363,138,2189.227737239812,6.635854078208856e-05
4402,4349,37.419588484499194,138,1875.2651697574743,7.859606907057171e-05
4404,4354,24.604844068053247,138,2408.7828657018067,5.167999174134267e-05
4404,4410,28.375368816748512,138,2533.9169733316603,5.959959843887526e-05
4404,4414,35.78749771654362,138,1839.9177801769947,7.516802712989628e-05
4354,4410,30.588794651671126,138,1721.6636925679709,6.424867601695258e-05
4408,4413,13.632408217057625,138,1502.5257993127968,2.8633497620368883e-05
4415,4378,30.143622216052638,138,1903.6392055393067,6.331363624459701e-05
4417,4348,37.81035865559612,138,2134.584123897181,7.941684237680344e-05
4421,4420,27.198792771711297,138,2301.0174905890062,5.712831920124196e-05
4421,4435,38.51986909974122,138,2819.713438049308,8.090709745797358e-05
4421,4436,26.62265140402233,138,1803.7555214371307,5.5918192405003844e-05
4421,4442,38.00678280832142,138,2399.1952285243615,7.982941148565725e-05
4424,4422,28.51940068113841,138,2942.559866656111,5.990212283372907e-05
4422,4432,36.50328595528465,138,2858.9900742847976,7.667146808503392e-05
4426,4430,30.6371786276624,138,2208.497010719866,6.435030167540936e-05
4429,4427,28.415599637329496,138,1401.9703829595096,5.968409921724322e-05
4427,4443,36.18066834269645,138,1411.9957384801264,7.599384234970899e-05
4431,4433,28.086230704181204,138,2967.734232511332,5.899229301445328e-05
4432,4435,45.136856995712755,138,2968.483386374518,9.480541271941348e-05
4435,4434,23.843976567932483,138,2085.32898992189,5.0081866347264195e-05
4435,4436,54.78813713321601,230,7217.476703511673,4.14277029362692e-05
4436,4439,58.08843462830868,230,5199.2495692224065,4.392320198737897e-05
4436,4442,28.988492636579174,138,2935.794549381098,6.088740314341352e-05
4437,4439,62.194951095256414,230,4100.100552955878,4.702831840851147e-05
4437,4441,59.983995249220506,230,6208.281207719747,4.535651814685861e-05
4439,4438,24.302235313149517,138,1894.4557687541537,5.10443925922065e-05
4439,4441,20.349181225572583,138,2295.0508845164513,4.274140143997602e-05
4441,4440,26.48739099714609,138,1974.0788975700611,5.5634091571405355e-05
4441,4442,54.25427237788449,230,4995.3244883782545,4.1024024482332325e-05
4442,4443,42.89648753842343,138,2731.850352852373,9.009974278181773e-05
4444,830,27.086901604548675,138,2622.2756360873063,5.689330309714068e-05
4444,4458,36.96039623779211,138,2287.7207889394326,7.763158209996243e-05
4444,4462,37.62346517596165,138,2216.264503082137,7.902429148490159e-05
4445,22,23.80915698626269,138,2767.7429950807027,5.000873133010437e-05
4445,4448,55.96077977421328,230,6166.351415479817,4.2314389243261465e-05
4446,23,23.527954226122176,138,1810.4926564458412,4.9418093312585964e-05
4446,84,43.428257407517535,138,2867.6476385033366,9.121667172341428e-05
4446,4461,92.00714668131494,230,4652.0548420731275,6.957062130912283e-05
84,4461,48.63133913233521,138,2388.8790348179273,0.00010214521976966017
4448,49,24.348764699495508,138,2885.3782946008373,5.11421228722863e-05
4448,4447,26.123987777980982,138,1984.9894582906572,5.487079978571934e-05
4448,4458,98.39397893886849,230,7598.268978568469,7.439998407475879e-05
4454,4451,27.735812674455783,138,2526.220213441462,5.825627530866579e-05
4454,4452,28.423790959027635,138,2751.1146745452133,5.970130426176777e-05
4454,4458,44.68405874938621,138,1851.0644860784953,9.385435570129429e-05
4455,4453,24.845490523652373,138,2376.389725018031,5.21854453342835e-05
4455,4456,26.45139422610652,138,2119.177991089648,5.555848398678118e-05
4455,4458,41.277805420823896,138,2134.790609903951,8.669986435795819e-05
4457,4458,64.39996166441482,230,4926.9629834976595,4.869562318670308e-05
4458,514,36.2217908668718,138,2725.074093188191,7.608021606148246e-05
4458,4459,76.31094101792873,230,6169.001943539269,5.77020347961654e-05
4458,4463,22.98045768821851,138,1935.1472321171186,4.826813209035604e-05
4458,4464,24.909654213065643,138,2862.156800372328,5.232021468822861e-05
4458,4465,23.22232452587382,138,1782.9729446417807,4.877614897263982e-05
4458,4466,22.69150814358977,138,1971.3754870267735,4.766122273385795e-05
4461,132,20.70825911130149,138,1871.4307938508794,4.349560829931e-05
4461,4460,22.77945195019845,138,2128.200687332267,4.784593982398329e-05
4462,4449,35.53411585121126,138,2734.917972214481,7.463582409412154e-05
4462,4450,28.26600872679584,138,1928.5679459965518,5.936989860700659e-05
4474,4473,65.94892243112473,230,6389.123876069239,4.9866860061341956e-05
4474,4476,126.99356616187441,345,16556.67968990613,4.2677947040327464e-05
4474,4652,144.93326967205076,345,15829.859080168877,4.870683290806158e-05
4474,4867,142.5235724223759,345,15157.805303487596,4.78970207678642e-05
4473,4508,62.72255336742116,230,5295.990412559323,4.742726152546024e-05
4473,4605,33.59605973932213,138,2786.880232429645,7.056513282781376e-05
4473,4617,28.975887329683456,138,1671.7164599787418,6.0860926968459264e-05
4473,4646,35.56098230048873,138,2436.970162183269,7.46922543593546e-05
4475,4471,23.694961854295133,138,2159.067310661878,4.976887598045606e-05
4475,4559,21.630440702530755,138,1881.2129780729488,4.543255766127023e-05
4471,4590,26.98088462307526,138,1861.0099232035059,5.667062512723222e-05
4476,4477,178.92301032964565,345,16156.966224123047,6.012955608641735e-05
4476,4628,82.39153359196568,230,4463.127057850585,6.22998363644353e-05
4476,4662,96.55827784567427,230,5148.755469867861,7.301193031809019e-05
4476,4678,129.12390864902002,345,11571.7366391812,4.339387814291788e-05
4477,4574,88.86618311380865,230,7977.205105004655,6.719560159834302e-05
4477,4832,195.40672771871758,345,16794.999170700175,6.566913764964254e-05
4478,4479,38.21275580252494,138,2200.3985950179294,8.026203697232711e-05
4478,4485,18.22653038465874,138,2410.0893081132544,3.828298757542269e-05
4479,4655,38.884087295622784,138,2549.1740943349478,8.167210102000165e-05
4481,4480,34.100807426009865,138,2304.983947210595,7.162530440245719e-05
4481,4655,36.59430475429185,138,2512.7927567751954,7.686264388635128e-05
4480,4485,33.49929431718956,138,1637.5116137935424,7.036188682459474e-05
4483,4482,69.09720340939204,230,7746.558610591705,5.2247412785929715e-05
4483,4501,34.781710026966756,138,2786.540405814858,7.305547159623347e-05
4483,4876,73.3163325370889,230,5112.307961672203,5.543768055734511e-05
4482,4590,72.50536259137385,230,6463.405269963587,5.4824470768524656e-05
4482,4772,24.515616984709986,138,2591.781938070124,5.149257925794998e-05
4485,4467,61.46494052220109,230,6586.245478571711,4.6476325536635985e-05
4485,4468,37.26045347419807,138,2856.6352289113465,7.826182204200394e-05
4485,4496,43.37097451416103,138,2751.8892624110686,9.109635478714772e-05
